qid,query,pid_i,passage_i,score_i,pid_j,passage_j,score_j,g_score,correct_pref
585806,"what causes bloating ,high blood pressure, and constipation",7465605,"A commonly prescribed diuretic (a medicine for water retention or high blood pressure) lists ‘gastrointestinal disturbances’ as one of its side effects. Some drugs for diabetes also state that indigestion, sickness, bloating, diarrhoea or constipation can be caused.",0.9283965050346932,394351,"High blood pressure is a common condition in which the long-term force of the blood against your artery walls is high enough that it may eventually cause health problems, such as heart disease. Blood pressure is determined both by the amount of blood your heart pumps and the amount of resistance to blood flow in your arteries. The more blood your heart pumps and the narrower your arteries, the higher your blood pressure. You can have high blood pressure (hypertension) for years without any symptoms. Even without symptoms, damage to blood vessels and your heart continues and can be detected. Uncontrolled high blood pressure increases your risk of serious health problems, including heart attack and stroke.",0.7487506187283042,0.179645886306389,1
595577,what cities allow pit bulls,7503601,"As of September 2014, no states have enacted breed-specific laws, or BSLs, banning pit bulls. However, there are over 700 U.S. cities in 40 states that have enacted these bans. Additionally, appellate courts in 12 states have upheld the constitutionality of breed-specific pit bull laws, including Arkansas, Colorado, Florida, Iowa, Kansas, Kentucky, New Mexico, Ohio, Utah, Washington, West Virginia, Wisconsin and Washington, D.C. Continue Reading.",0.9978166710589922,2456303,"That's a Lot of Bull. Matadors, matadoras and their assistants fight four-year-old specially bred bulls weighing approximately 1,300 pounds (590 kilograms). The bulls in Spanish bullfighting are bred on ranches, where they are tested for bravery and ferocity.The ones that pass the tests -- performed by men on horseback, not by matadors with capes -- fight in the arena.atadors, matadoras and their assistants fight four-year-old specially bred bulls weighing approximately 1,300 pounds (590 kilograms). The bulls in Spanish bullfighting are bred on ranches, where they are tested for bravery and ferocity.",0.2861142414953754,0.7117024295636167,1
605648,what county is emigrant mt in,7714395,"Emigrant, MT. Sponsored Topics. Emigrant is an unincorporated community in Park County, Montana, United States. As of the 2000 census, the ZIP Code Tabulation Area for Emigrant had a population of 372. Emigrant is located in southern Montana, on the Yellowstone River, about 30 miles (48 km) north of Yellowstone National Park, and 20 miles (32 km) south of Livingston.",0.9996158061655228,8223136,"John Osgood, one of our three emigrant ancestors lived in this home (known as Cottonworth Farm) in Wherwell, England, prior to his journey to this country in 1638. It was a large farm of 360 acres and was also the home of his father Robert Osgood.",0.3534423073235183,0.6461734988420045,1
610056,what county is naples fl,7428853,"Collier County's main administration building, left, and the back end of the county courthouse, right. Collier County is a county located in the U.S. state of Florida. As of the 2010 census, the population was 321,520. Its county seat is East Naples, where the county offices were moved from Everglades in 1962. Collier County comprises the Naples-Immokalee-Marco Island, FL Metropolitan Statistical Area, which is included in the Cape Coral-Fort Myers-Naples, FL Combined Statistical Area.",0.9394175683113412,3300809,"Cities: Fort Walton Beach, FL (29.65%), Wright, FL (1.97%), Cinco Bayou, FL (0.81%), Mary Esther, FL (0.05%) County: Okaloosa County, FL.",0.3312736507840833,0.6081439175272578,1
633375,what does bogue mean?,7640682,"Bogue Name Meaning. You can go to great heights and equally great depths. You are emotional and fixed in your opinions. You are hospitable, sentimental, often psychic, sometimes moody. You are ruled by love and the lack of it and feel a need to be encouraged and appreciated.",0.9833296756107344,7585558,Bogue Banks. From my front door in Five Points to my home in Atlantic Beach is 2 hours 40 minutes. Take the 64 bypass to wilson and then take 58 to 258 which will put you on highway 70 in kinston(avoiding the sprawl and traffic in Clayton). The Crystal Coast is 22 miles of beautiful southern facing beaches. No high rises. Very few goony golfs and no wax museums.,0.2035062469661131,0.7798234286446213,1
635044,what does contract and expand mean,7601266,"Expand is to increase in volume, contract is to decrease in volume.",0.996333768556714,1492567,"Under Dr. Alcubierre’s hypothesis, a ship still couldn’t exceed light speed in a local region of space. But a theoretical propulsion system he sketched out manipulated space-time by generating a so-called “warp bubble” that would expand space on one side of a spacecraft and contract it on another.",0.4971634033361587,0.4991703652205553,1
635647,what does debt to gdp ratio tell us,7493198,"In 2013, United States public debt-to-GDP ratio was 71.8%, according to the CIA World Factbook, or 104.5%, according to the IMF including external debt.he debt-to-GDP ratio is generally expressed as a percentage, but properly has units of years, as below. By dimensional analysis these quantities are the ratio of a stock (with dimensions of currency) by a flow (with dimensions of currency/time), so they have dimensions of time.",0.8812810576832074,253151,"Debt Ratio. The debt ratio divides a company’s total debt by its total assets to tell us how highly leveraged a company is—in other words, how much of its assets are financed by debt. The debt component ...ebt Ratio. The debt ratio divides a company’s total debt by its total assets to tell us how highly leveraged a company is—in other words, how much of its assets are financed by debt. The debt component ...",0.898588427899939,-0.0173073702167315,0
637459,what does fdg mean,7595500,"This page is all about the meaning, abbreviation and acronym of FDG explaining the definition or meaning and giving useful information of similar terms. FDG Stands For : FluoroDeoxyGlucose.",0.9532389924301966,8645185,"Several processes determine FDG uptake in tumor cells. Of major importance is the integrity of the vascular network that is necessary for supply of nutrients to the cell. FDG enters the cells by the same facilitated transport mechanism as glucose. The most common glucose transporters expressed on the cell membrane are Glut-1 which are insulin independent. Once inside the cell, FDG is phosphorylated by hexokinase into FDG-6-phosphate. FDG-6-phosphate does not enter into further metabolism and accumulates intracellularly.",0.4378804274525019,0.5153585649776947,1
645604,what does phyto mean,7484648,"Phyto, or phyt, is defined as plant. An example of phyto used as a prefix is in the word phytol, which means an oily alcohol that comes from combining the chlorophyll of plants with other substances and is used to create synthetic vitamins. phyto-. phyto-.",0.9783595795378274,786866,"Plant foods contain thousands of natural chemicals. These are called phytonutrients or phytochemicals.Phyto refers to the Greek word for plant. These chemicals help protect plants from germs, fungi, bugs, and other threats. Fruits and vegetables contain phytonutrients.",0.7508895079944017,0.2274700715434257,1
648119,what does sni mean,7447392,"What is SNI? Server Name Indication is a crucial component of SSL that oftentimes goes under the radar. SNI is what allows multiple websites to exist on the same IP address. Without SNI, each hostname would require its own IP address in order for an SSL certificate to be installed. However, SNI solves this problem. Now, what does all that mean?",0.9047959911497222,2205560,"I just bought an SNI 35 line output converter. I took the factory subwoofer out of my 2003 Buick Rendezvous and cut the speaker wires to hook up to the converter. The problem is, I have no idea how to hook this thing up.",0.0921171254242059,0.8126788657255162,1
655046,what does wearing a wedding gown in a dream mean?,7430773,"If the dress is dirty or torn, it predicts that you will have a disagreement with someone you should respect. If you dream of a black wedding dress, something that you thought was a good and positive thing is in reality quite bad or negative.",0.9940775395068,2338385,"The cost of wedding dress alteration depends on the amount of work that needs to be done on the dress as well as the complexity of the design. 1  On average, a simple alteration can cost as little as $20 while a more complex job can cost upwards of $350 for an alteration. The wedding dress alterations’ price can be different depending on several factors such as the type of dress that needs to be altered. 2  A brides’ gown is more expensive since these require more effort, can be more complex, and need additional care when handled.",0.2833028862134869,0.7107746532933132,1
669979,what ibn means crossword,7429319,Answer: IBN. IBN is a crossword puzzle answer that we have spotted 48 times. Referring Clues: Part of a Mideast name. ___ Saud (former Mideast leader) Relative of Mac-.,0.9999765218916388,1047036,"If you like Crosswords and think you've mastered the puzzling form, give any of these new Crossword puzzle variants a shot. Daily Crossword.Test your knowledge and puzzle skills in this fantastic new Crossword game.f you like Crosswords and think you've mastered the puzzling form, give any of these new Crossword puzzle variants a shot. Daily Crossword.",0.3166350676568221,0.6833414542348168,1
679878,what is a cross liability clause in insurance,5786828,"Cross liability and severability of interest are clauses in commercial insurance contracts. These clauses mean that the insurance policy applies separately to each insured party. However, the total policy coverage usually applies collectively to all the insured parties.",0.999997471204176,524416,"aggregate limit of liability An insurance contract provision limiting the maximum liability of an insurer for a series of losses in a given time period—for example, a year or for the entire period of the contract.",0.6265344010307834,0.3734630701733927,1
681944,what is a double acrostic puzzle,7704858,"The name comes from the Greek words akron (end) and stikhos (line of verse). As the name implies, acrostics are most often pieces of verse where the hidden message is formed by either the first or last letter of each line. Sometimes both ends of the line contain a message - this is known as a double acrostic.",0.9999963195548396,3725006,This activity is sometimes called seven pieces of cleverness.. The object of the puzzle is to rearrange the pieces of a square (the puzzle pieces) to form figures (like a picture of a cat) using the tangram pieces. 1  Paper (cardstock or other thick paper works well). 2  Scissors. 3  Ruler and Pencil or a Printer.,0.5075110102096252,0.4924853093452145,1
687375,what is a hydromyelia,7506064,"Hydromyelia refers to an abnormal widening of the central canal of the spinal cord that creates a cavity in which cerebrospinal fluid (commonly known as spinal fluid) can accumulate. As spinal fluid builds up, it may put abnormal pressure on the spinal cord and damage nerve cells and their connections.",0.832097055378269,1745252,"Syringomyelia: Definition, Causes & Treatment Approaches. Definition. Fluid-filled cavity within the spinal cord. Other nomenclature: hydromyelia, syringohydromyelia, spinal cord cyst.",0.4052678574689008,0.4268291979093681,1
689223,what is a lisp?,7468368,Lisp noun [U]. › a ​computer ​programming ​language ​designed for ​processing ​lists of ​text: Lisp is the ​standard ​research ​tool of ​artificial ​intelligence ​scientists in the United States.,0.982992695544726,899432,"To read aloud the LISP form (DEFUN FOO (X) (PLUS X 1)) one might say: “Open defun foo, open eks close, open, plus eks one, close close.” Suggested Resources (0.00 / 0 votes) Rate this definition: open",0.5258635111510223,0.4571291843937038,1
692494,what is a nigerian maggot,7457652,We are going to make gourmet meals out of Edible Maggots. Edible maggots are found in the tropical rain forest region of Nigeria in dying palm trees. They are quite expensive I must say. A stick of grilled Edible maggot or “Odon” as the Sapele people of Delta State call it is about 200 naira for four or five maggots on a skewer.,0.99794234243104,2553698,"Mini Bio (1) Carmen Ejogo was born in Kensington, London, England, to a Nigerian father and a Scottish mother. Ejogo grew up in London. Ejogo's television career began in the UK in the early 1990s, where she presented the children's series Saturday Disney (1990). Subsequently, she has had an acting career in the US.",0.2666766665534441,0.7312656758775959,1
709560,what is all in basic metabolic panel,1050990,"Basic Metabolic Panel. The basic metabolic panel (BMP) is a set of seven to eight blood tests thatmeasure certain nutrients and electrolytes essential for basic body functions. The basic metabolic panel typically measures the serum or plasma levels of sodium, potassium, chloride, and bicarbonate in the body. The BMP is also used to test other electrolytes such as: blood urea nitrogen (BUN), creatinine, and glucose to check for or rule out diabetes or kidney disease.",0.9310503450632708,7212673,"Calcium. Calcium is the body's most abundant mineral, and it is important for muscle contraction, nerve impulses, blood clotting and hormone action. An abnormal calcium level can indicate disorders in your pancreas, kidneys or bones.he comprehensive metabolic panel (CMP) blood test is group of 14 blood tests that evaluate organ function. ...",0.0173225481247272,0.9137277969385436,1
722413,what is barron,7531801,"Barron [bar-ron] as a boys' name is an Old English name, and the meaning of Barron is burned clearing; young warrior. Barron is an alternate spelling of Barnett (Old English). Barron is also a variant of Baron (Old German, Old English). ASSOCIATED WITH old english, clearing (meadow), warrior.",0.9999675346035184,1787321,"At the time she described the experience as 'great' and 'very, very easy.'. Barron was the fifth child for Donald Trump, 66, who married the then Melania Knauss at a lavish ceremony in January 2005. Asked if she would consider having more children, Mrs Trump said: 'I don’t like to say never, but my life is very busy.",0.9081171899950564,0.0918503446084619,1
725047,what is bobtail?,7696627,"Bobtail may refer to: 1  An animal with its tail bobbed. 2  A wolf who was leader of the man-eating Wolves of Paris. 3  A natural bobtail, an animal with a genetically short tail Donggyeongi, a Korean breed of dog.  A Bobtail lizard or skink, species Tiliqua 1  rugosa. A bobtail squid.  A tractor unit not pulling a trailer.",0.9424236145564048,7696621,Quick Answer. A bobtail truck is a semi truck that travels from one point to another without a trailer. Sometimes a trucker has to drop off an entire trailer at his destination and travel elsewhere to pick up another trailer. Truckers are often paid round-trip for these bobtail truck jobs.,0.7442055650075956,0.198218049548809,1
727837,what is cardamom used for,7457249,"Cardamom is one of the most effective remedies against halitosis. Simply chewing on the seeds eliminates bad odors. Cardamom is even used in some chewing gums because of its effectiveness, billed as a surefire cure to the most offensive breath.",0.9201935223680408,4500567,"Curry powder is used as a seasoning, adding flavor and color to a dish. Common ingredients include cardamom, dried chile, cinnamon, clove, coriander, cumin, fennel, fenugreek, mace, nutmeg, red and black peppercorn, poppy seed, sesame seed, saffron, tamarind, and turmeric. Madras curry powder packs some heat.",0.5278737571354389,0.3923197652326019,1
738484,what is dendrochronology,7635187,"Feb 14, 2015. Dendrochronology is a method of age dating by studying the growth rings of trees. It can be used to study changes in climate and also to calibrate carbon dating. socratic",0.8809066104873052,4716094,"El Niño events happen as warm trade winds heat up the surface waters of the tropical Pacific Ocean. Scientists are able to detect an El Niño event and its effects on the climate through a variety of technological and natural sciences. One of these natural sciences is dendrochronology, or the study of tree rings.",0.3692092922861515,0.5116973182011537,1
743708,what is emulation,7652351,Emulation is the process of mimicking the outwardly observable behavior to match an existing target. The internal state of the emulation mechanism does not have to accurately reflect the internal state of the target which it is emulating.,0.9978226940416488,7881370,"It means use mounting software, such as Daemon tools, to virtually mount a disk image which will execute it as if you inserted the disk into your CDROM. The terms derives from mounting, or running a CD on a virtual drive provided by any software which can mount it. That refers to using a cd-emulation program, like daemon tools, alchol 120, or power iso, to trick the computer into thinking a file (iso usually), is actually the disk.",0.4645106015349743,0.5333120925066746,1
747937,what is floof,7504079,"Floof is a light and fluffy moldable material that sticks to itself, making it easy to pack into whatever shape you want. Create your own sculpture by hand, use one of the included snowball makers to form perfect spheres for an indoor snowball fight, or simply run your fingers through the stuff.",0.8452793186699333,445307,"Floof (derived from fluff) is an adjective used to describe a ridiculously fluffy object or an animal (usually a long-haired cat or an equally hairy dog). It can also be used as a verb to floof someone, but this only applies to the furry fandom in which one furry uses his/her fur (in the case of a long-haired furry, again a canine or feline) to overwhelm his/her friend with fluffy fur.",0.9410741847922536,-0.0957948661223201,0
763878,what is kyc?,11461,"What is KYC? KYC is an initialism that stands for know your customer.. It is a regulatory phrase that refers to the process used by a business for verification of merchants, customers, and other elements when it comes to a financial transaction. In WePay's case, we use it as the motivation behind our Trust Center.",0.9285941926488392,7729518,"Regulatory: In terms of the guidelines issued by the Reserve Bank of India (RBI) on 29th November 2004 on Know Your Customer [KYC] Standards – Anti Money Laundering [AML] Measures, all banks are required to put in place a comprehensive policy framework covering KYC Standards and AML Measures.",0.5265423010306426,0.4020518916181966,1
766272,what is lispro,7801947,"Insulin lispro is a short-acting, man-made version of human insulin. Insulin lispro works by replacing the insulin that is normally produced by the body and by helping move sugar from the blood into other body tissues where it is used for energy. It also stops the liver from producing more sugar.",0.913223864185279,1135255,"See Prices. Humulin 70/30 (insulin human) is a mix of long-and short-acting insulins used to treat diabetes mellitus, including diabetes type 1 and diabetes type 2. It replaces or supplements the insulin made by the body to help control blood sugar levels, and the mix allows twice-daily dosing with a faster effect.ee Prices. Humalog (insulin lispro) is a short-acting insulin used to treat diabetes mellitus, including diabetes type 1 and diabetes type 2. It is generally used with a long-acting insulin to help control blood sugar levels.",0.0849415967790153,0.8282822674062638,1
768411,what is mapanything?,7920597,"MapAnything is a Salesforce Gold App Innovation Partner, and a ServiceNow Technology Partner. They have received Ventana Researchâ€™s 2016 Technology Innovation Award for Location Analytics and been named a Customerâ€™s Choice â€“ Highly Reviewed App by users of Salesforce.",0.7786878773447825,7920605,"MapAnything provides Geo based territory management, route planning & optimization, lead gen, and reporting through a real-time, interactive map of your Salesforce data. Take it for a test drive and get a free trial today!",0.5443362389225512,0.2343516384222312,1
771239,what is mesh size of dura mesh pool safety covers for inground pools,7720846,"Merlin Dura-Mesh Pool Safety Cover - In Ground Winter Pool Cover , 20x40ft. Pool Size. Merlin Dura-Mesh Safety In Ground Pool Cover , 20x40ft. Pool Size The 15-year Dura-Mesh winter pool safety cover is made with 33% stronger mesh materials than any other standard mesh pool cover available on the market today.",0.999999087491326,2407263,"Understanding that this is a very rough figure, you can expect to pay $25,000-50,000 for an inground pool. Of course, that’s assuming a pool of average size, in an average city with the average cost of living, average extras, and average materials. Of course, you probably aren’t average.nderstanding that this is a very rough figure, you can expect to pay $25,000-50,000 for an inground pool. Of course, that’s assuming a pool of average size, in an average city with the average cost of living, average extras, and average materials. Of course, you probably aren’t average.",0.4492000203164644,0.5507990671748617,1
790536,what is relaxation training techniques,7749943,"Relaxation technique. For other forms of relaxation, see Relaxation. A relaxation technique (also known as relaxation training) is any method, process, procedure, or activity that helps a person to relax; to attain a state of increased calmness; or otherwise reduce levels of pain, anxiety, stress or anger.",0.9999830037272982,8722439,"Artist Education Requirements. Artistry is an ability that comes naturally to many, so formal education isn't always required for a career as an artist. However, many artists find that education and training can help them fine-tune techniques or learn specialized skills that may make them more employable.",0.1877488466345132,0.812234157092785,1
792688,what is rthdvbg,7826565,rthdvbg.exe is a Microsoft or Windows process but some versions of this exe carry viruses. Check your PC for the bad versions of this file - with this Free Security Scan. rthdvbg.exe Technical Information,0.8768984725975315,7826560,You should keep RtHDVBg_Push****on in startup if you I am satisfied however I do not use audio on a daily bases,0.106336971153117,0.7705615014444144,1
806574,what is the average monthly car insurance estimate,2113439,"Monthly auto insurance premiums can range from less than $50 to hundreds of dollars. The average car insurance payment you might expect to pay will be based on your age, where you live, your driving history, the kind of car you drive, the number of cars and drivers in your household, and more.",0.9883957549093216,1978608,"The average monthly overhead cost to maintain a used car dealership in any state will vary between $1,000 to $5,000 depending upon the particular state. Imagine spending $1,000 to $5,000 each month just to have access to a used car dealer license.",0.4616276940209853,0.5267680608883362,1
81993,cannot delete partition,7297000,"You cannot delete the system partition, boot partition, or any partition that contains the active paging file or crash dump information. A partition must be selected for this operation to succeed. Use the select partition command to select a partition and shift the focus to it.",0.9989674983490596,6584364,"The boot partition contains the Windows operating system and its support files. The boot partition can be, but does not have to be, the same as the system partition. There will be one, and only one, system partition, but there will be one boot partition for each operating system in a multi-boot system.",0.4119605888309076,0.587006909518152,1
839137,what is the phantom zone,7803834,"The Phantom Zone. The Phantom Zone is a dimension used as a prison by the Kryptonians for criminals. They are imprisoned with powerful chains. In Man of Steel, General Zod and many other criminals have been sealed away in the Phantom Zone for their crimes.",0.9999196025993374,4498483,"The Phantom of the Opera (Andrew Lloyd Webber Musical) Edit. In Andrew Lloyd Webber's 1986 stage musical, Phantom of the Opera, Erik is only known as 'the Phantom', 'the Opera Ghost', 'the Angel of Music', or 'OG'.His name is never given. The character was originally going to be played by Steve Harley but was later replaced by Michael Crawford.n Andrew Lloyd Webber's 1986 stage musical, Phantom of the Opera, Erik is only known as 'the Phantom', 'the Opera Ghost', 'the Angel of Music', or 'OG'.",0.3946353275599624,0.605284275039375,1
85053,causes for swollen ankle,7368239,"Ankle swelling can also be due to pregnancy, being overweight, vascular problems, or orthopedic conditions, such as a bone fracture or a sprained ankle. Swollen ankles can also indicate a potentially serious disorder, such as congestive heart failure, deep vein thrombosis, and liver failure. Because ankle swelling can indicate a potentially life-threatening illness, you should seek prompt medical care and talk with your medical professional about your symptoms.",0.8909301650669755,7487012,"Arthritis in your ankle is usually post-traumatic arthritis or rheumatoid arthritis. Osteoarthritis in the ankle is very rare. Post-traumatic arthritis may not cause pain until years after the initial injury. Ankle pain is not necessarily caused by arthritis. Other causes include tendonitis, infections, fractures, gout, and neuropathic pain. Whether ankle pain is caused by arthritis or something else, it can send you to the doctor looking for answers. If you visit your doctor for ankle pain, they’ll examine the ankle joint. This is where the tibia (shinbone) rests on the talus (top foot bone).",0.5608875908061348,0.3300425742608407,1
865660,what job can you get with a degree in art education,7948042,"An art education degree prepares you to teach art to students ranging from preschool to high school -- and possibly college. Legal requirements to become a teacher are established by each state, but ...",0.9963490771952284,7108365,"But over time, a growing share of the U.S. job market has required at least a bachelor's degree. Jobs with that education level or higher tend to be higher paying. And, jobs with a master's degree or higher are expected to be the fastest growing in coming years.",0.6956295629737033,0.3007195142215252,1
8854,________ disparity refers to the slightly different view of the world that each eye receives.cyclopeanbinocularmonoculartrichromatic,7304912,28 of 35 _______ disparity refers to the slightly different view of the world that each eye receives. Binocular Cyclopean Monocular Trichromatic. _______ disparity refers to the slightly different view of the world that each eye receives. Binocular.,0.9901719117257128,464640,"Brown eyes are the most common eye color in the world with over 55% of the world's population having brown eyes. Brown eye color is a dominant genetic trait, and is created by the presence of melanin in the eye.",0.329109131436922,0.6610627802887908,1
895932,what sizes do bar stools come in,1130834,"These are commonly called “spectator stools”. The actual size can vary somewhat with bar stools ranging from 29 to 31 inches and the counter stools ranging from 24 to 26 inches. These are the standard sizes of stools, but they can be special ordered in sizes from 24 inches to 37 inches tall.",0.9649207497563588,702003,"The staple seating choice of the kitchen, bar stools are the perfect match for islands and bars. Here's how to find the best option for your space, from height to number of stools to seating style. The Right Height Bar stools come in four standard heights named for the seating surface they pair with.",0.8185415121412495,0.1463792376151094,1
912234,what type of fire extinguisher is best for electrical equipment,7875077,Class C: Any fire that involves electrical appliances is appropriate for a Class C fire extinguisher. Fires involving motors or transformers would fit in this class. Metal appliances you’d use in the kitchen also fit in Class C. A drawing of an electrical plug and outlet are found on the Class C graphic.,0.9426433037529766,5272729,"Here are 11.5 tips for you and your workers to follow for maximum fire safety in your workplace: 1  Accessibility. Always ensure accessibility to electrical control panels. 2  Good Housekeeping. Clutter not only provides fuel for fires, but also prevents access to exits and emergency equipment. 3  Proper Waste Disposal.",0.1446962255272085,0.797947078225768,1
929046,what years were total eclipses in the past,491288,"With interest rapidly building for the upcoming total solar eclipse in the USA on August 21, 2017, I became curious about the rarity of total eclipses in America. The very first total eclipse I witnessed was on March 7, 1970.",0.8031819800675571,6013912,"There are at least four eclipses every year – two solar and two lunar. Four is a common number of eclipses in a year; for example, the years 2015 and 2016 have four eclipses. But four is also the minimum number.",0.6356531858820063,0.1675287941855509,1
930721,what's monogamy,7805222,monogamy noun [U]. › the ​fact or ​custom of having a ​sexual ​relationship or ​marriage with only one other ​person at a ​time Compare bigamy polygamy. Compare. bigamy. polygamy. monogamous adjective uk us /-məs/ › a monogamous ​relationship. adjective uk us /-məs/.,0.8533809387218029,2727834,"Polyamory is having multiple, long term, sexual, loving relationships that all the people involved know about and consent to. The original definition was coined by Morning Glory Zell because terms being used at the time, like consensual adultery and responsible non-monogamy were considered by many to be inadequate.",0.4746815349261647,0.3786994037956381,1
938140,when did disney make beauty and the beast,7943868,"For women who grew up in the late ‘80s and early ‘90s, few characters loom larger than Belle from the 1991 Disney movie “Beauty and the Beast.”. Compared to her Disney princess predecessors, Belle was a revelation. She wasn’t asleep for 75 percent of a story that centered around her (”Sleeping Beauty”).",0.781231234802279,3496238,"In the movie, Mrs. Potts, voiced by Angela Lansbury, sings the song Beauty and the Beast. At the end of the movie, Beauty and the Beast is sung by Celine Dion and Peabo Bryson. In the movie, Mrs. Potts, voiced by Angela Lansbury, sings the song <i>Beauty and the Beast</i>. At the end of the movie, <i>Beauty and the Beast</i> is sung by Celine Dion and Peabo Bryson.",0.1533098993696635,0.6279213354326154,1
942651,when did they start putting seat belts in cars,7761568,"Early cars had no seat belts. In the 1930s, doctors began installing seat belts in their cars, realizing that accidents were increasing along with cars' speed and popularity. In 1955, California was the first state to require cars to have seat belts installed before sale. This became U.S. law in 1968.",0.9809683109231454,3601715,"Texas law now requires drivers and all passengers in vehicles to be secured by a safety belt. A safety belt violation can result in fines ranging from $25 to $250, plus court costs. Safety Seat Guidelines. Safety belts are designed for adults, not children.",0.3248658766618607,0.6561024342612847,1
948532,when does transformers the last knight is coming out,2884991,"Transformers: The Last Knight will include a solid cast of stars, like Mark Wahlberg, Anthony Hopkins, Tyrese Gibson, and Josh Duhamel are all set to star in the Michael Bay joint, which promise to take the series in and exciting directions. Transformers: The Last Knight will come out on June 23, 2017.",0.9625509593383246,7654359,"Frank Hyneman Knight. (November 7, 1885 – April 15, 1972). Risk, Uncertainty and Profit (1921). Frank Hyneman Knight (November 7, 1885 – April 15, 1972) was an important economist of the twentieth century.",0.5480720317570725,0.414478927581252,1
986972,where is luton,7735236,"For other uses, see Luton (disambiguation). Luton (/ˈluːtən/ LOOT-ən, local /ˈluːʔən/) is a large town, borough and unitary authority area of Bedfordshire, England. Luton and its near neighbours, Dunstable and Houghton Regis, form the Luton/Dunstable Urban Area with a population of about 258,000. It is located 20 miles (30 km) east of Aylesbury, 14 miles (20 km) west of Stevenage, 30 miles (50 km) north-northwest of London, and 22 miles (40 km) southeast of Milton Keynes.",0.9875274364464915,7735233,"Location of Luton on a map. Luton is a city found in England, The United Kingdom. It is located 51.88 latitude and -0.42 longitude and it is situated at elevation 117 meters above sea level. Luton has a population of 193,669 making it the 24th biggest city in England.",0.9851690308951416,0.0023584055513498,1
988119,who played alicia on the big bang theory,7289721,Trivia. 1  Alicia is played by Valerie Azlynn. 2  She only appeared in the episode The Dead Hooker Juxtaposition. And it is unknown what happen to her afterwards maybe it likely that she moved out because she did not appear in any other episodes of the series. 3  She might appear in Season 11.,0.9997185136984968,1118353,"Abstract. Many Christians today embrace the big bang theory as an avenue for evangelism. They reason that a big bang origin of the universe naturally leads one to conclude that there must be a Creator, thus opening the door for sharing the gospel. However, there is a growing belief that a quantum fluctuation gave rise to the universe apart from God.",0.1757599664744739,0.8239585472240227,1
988124,definition of lu,7289647,"Lu - a trivalent metallic element of the rare earth group; usually occurs in association with yttrium atomic number 71, lutecium, lutetium metal, metallic element - any of several chemical elements that are usually shiny solids that conduct heat or electricity and can be formed into sheets etc.",0.9994478290487172,803059,"The name Blu-ray refers to the blue laser (specifically, a violet laser) used to read the disc, which allows information to be stored at a greater density than is possible with the longer-wavelength red laser used for DVDs.lu-ray Disc specifies the use of Universal Disk Format (UDF) 2.50 as a convergent friendly format for both PC and consumer electronics environments. It is used in the latest specifications of BD-ROM, BD-RE and BD-R.",0.2995234492765621,0.699924379772155,1
989108,where is new hope alabama,7777611,"New Hope, Alabama. New Hope is a city in Madison County, Alabama, United States, and is included in the Huntsville-Decatur Combined Statistical Area. As of the 2010 census, the population was 2,810.",0.999998905791992,6619101,"In the Alabama language, waakasi hachi means calf's tail (the Alabama word waaka being a loan from Spanish vaca). That there is a Waxahatchee Creek near present-day Shelby, Alabama, suggests that Waxahachie, Texas, shares the same name etymology.",0.3623112269381373,0.6376876788538548,1
991342,who is amandla stenberg,7282434,"(CNN)You might remember actress Amandla Stenberg from her ill-fated role in the first Hunger Games film as Jennifer Lawrence's endearing sidekick, Rue. The 17-year is stepping out of the franchise's shadow and using her star power to inspire other black women to embrace their identity.",0.8103794793993264,7282431,"Stenberg will play Maddy while Robinson will play Olly, who is battling his own demons. Stella Meghie, who made her feature directorial debut with Jean of the Joneses, is directing the project, which is eyeing a September start. Les Morgenstein and Elysa Dutton of Alloy are producing.",0.1099764712735215,0.7004030081258048,1
992433,white pine millings in wv,7279737,"White Pine Millings is located at the address 119 Loghouse Rd in Racine, West Virginia 25165. They can be contacted via phone at (304) 837-7940 for pricing, hours and directions. White Pine Millings has an annual sales volume of 501K - 999,999. For maps and directions to White Pine Millings view the map to the right.",0.9999962420038324,5596847,"Tips. 1  Try scenting the pine cones with scents such as cinnamon or peppermint. 2  It's better to collect the pine cones from a park, your backyard, a field, or anywhere with pine trees than to buy them. 3  Pine cones don't require good quality paint. 4  You can find them on trees, especially during fall. 5  Painted pine cones could be used as Christmas 6  ... Wa",0.360112199653263,0.6398840423505695,1
995125,where is the condyle,7026693,"A condyle (/ˈkɒndəl/ or /ˈkɒndaɪl/; Latin: condylus, from Greek: kondylos; κόνδυλος knuckle) is the round prominence at the end of a bone, most often part of a joint - an articulation with another bone. It is one of the markings/features of bones, and can refer to: On the femur, in the knee joint:",0.9812735392345028,8547279,"n the path of the condyle in the glenoid fossa when a lateral mandibular movement is made. n the articular process of the mandible; the condyloid process of the mandible. n See process, condyloid, neck of. n the rounded projection that joins with the bones of the vertebrae located at the base of the occipital bone.",0.8149412783282153,0.1663322609062876,1
